city,category,fit_score,status,organization,phone,email,contact,website,size_signal,event_signal,why,sources,type_raw,city_raw,md_line
Lehigh Acres,municipal parks and recreation,4,,Lee County Parks & Recreation (department),(239) 533-7275,leeparks@leegov.com,unknown,https://www.leegov.com/parks,"Manages 30,000+ acres countywide including every Lehigh Acres public facility. Procurement via leegov.com/procurement and leegov.ionwave.net.","Issues countywide releases for holiday events, Fall Festivals and the Back-to-School Bash with Lehigh Acres and Veterans Park named as sites; coordinates the summer camp programme.","In an unincorporated community this department IS the local government for events. Any contract, sponsorship or vendor approval for Lehigh Acres routes here rather than to a city hall. Already recorded under Fort Myers, Bonita Springs and Estero — one registration, four cities.",https://www.leegov.com/parks,municipal parks and recreation,Lehigh Acres,6628
Lehigh Acres,municipal parks and recreation,4,,Lehigh Acres Park / Lehigh Community Park & Community Pool (LEE COUNTY),(239) 369-8277 (pool); (239) 533-7275 (county parks),leeparks@leegov.com,unknown,https://www.leegov.com/parks/parks/lehighpark (pool: leegov.com/parks/pools/lehighpool),"62.92-acre park at 1400 W. 5th St, recently TRIPLED IN SIZE via a $16.6M expansion. On site: a public 169,800-gallon, 8-LANE HEATED SALTWATER POOL ($3 adult / $2 child), THREE PAVILIONS (first-come), three football fields, softball and baseball fields, tennis, four pickleball courts, disc golf, fishing pier and exercise stations.","Functions as Lehigh Acres' primary sports-and-aquatics complex with youth leagues and public pool traffic; pool posts public hours Tue-Sat. No site-specific festival or camp calendar found, distinct from Veterans Park.","The cleanest expression of the pattern — three rentable pavilions on the same site as a public pool, so water access is built in for any family booking a shelter. A $16.6M expansion signals county investment and rising usage. Held at 4 only because the named events sit at Veterans Park rather than here.",https://www.leegov.com/parks/parks/lehighpark,municipal parks and recreation,Lehigh Acres,6615
Lehigh Acres,municipal parks and recreation,2,,Lehigh Acres Senior Citizen Center (LEE COUNTY),(239) 369-5355,leeparks@leegov.com,unknown,https://www.leegov.com/parks/centers/lehighsenior,219 Plaza Dr; open daily 8am-4pm; membership for ages 50+ at $30/year; 10+ classes daily plus a travel desk and thrift shop,"Holds a publicized annual Open House and ""many special events every month"" per county materials — but the audience is strictly 50+.",A genuinely active county events calendar aimed at entirely the wrong audience. Recorded to document the check.,https://www.leegov.com/parks/centers/lehighsenior,municipal parks and recreation,Lehigh Acres,6641
Lehigh Acres,municipal parks and recreation,1,,Harns Marsh Preserve,unknown,unknown,unknown,https://www.la-msid.com/harns-marsh,"578-acre stormwater and wildlife preserve off Sunshine Blvd with a 3.9-mile loop trail, popular with birders; open dawn to dusk","None — its own managing district describes it as ""not a park"" with ""no facilities on site.""","Governed by the Lehigh Acres Municipal Services Improvement District (a special district), NOT Lee County Parks, and has zero event infrastructure or bookable space. Recorded to close the loop on a name that appears in Lehigh Acres park searches.",https://www.la-msid.com/harns-marsh,municipal parks and recreation,Lehigh Acres,6654
Lehigh Acres,party and event rental companies,4,,Bumble Bounce Inc,(239) 266-0118,unknown,unknown,https://www.thebumblebounce.com/,"8+ YEARS OPERATING, licensed and insured; delivery zones explicitly include Lehigh Acres, Fort Myers, North Fort Myers, Cape Coral, Estero and Bonita Springs — SIX of our eight target cities",Bounce houses and slides only; NO FOAM PRODUCT found on their site or listings.,"Eight years, licensed and insured, and covering six of the eight cities in this grid — the broadest reach of any small operator found. Insurance matters: an insured partner can subcontract into the municipal and school work that uninsured operators cannot touch.",https://www.thebumblebounce.com/deliveryareas/,party and event rental companies,Lehigh Acres,6927
Lehigh Acres,party and event rental companies,4,,Heaven on Earth's Party Rentals,(407) 668-2517,robertsjoseph777@yahoo.com / joeyrob239@gmail.com (both on their contact page; primary unconfirmed),unknown,https://heavenonearthpartyrentals.com/,"Small local operator physically based in Lehigh Acres 33936, running a public inventory site with bounce houses and water slides as its core catalog",NO FOAM PRODUCT anywhere in their listed inventory.,"A Lehigh Acres-based inflatable business with an established catalog, no foam, and TWO PUBLISHED EMAIL ADDRESSES — an unusually reachable small operator. They already serve the local backyard-party customer who would buy foam. Note the 407 area code (Orlando) on the phone despite the Lehigh base — verify.",https://heavenonearthpartyrentals.com/rentals/bounce-houses/,party and event rental companies,Lehigh Acres,6914
Lehigh Acres,party and event rental companies,3,,ABCS Bounce Houses,unknown,unknown,unknown,unknown,"Family-owned, started out of the owners' home, based in Lehigh Acres — the small home-based profile typical of this city","Bounce houses, water slides and dry slides per their listing; NO FOAM mentioned.","Genuine local family operator with no foam, which is the right partner shape — but only a Yelp profile was found, so there is no confirmed outreach channel. Find the phone before pursuing.",https://www.yelp.com/biz/abcs-bounce-houses-lehigh-acres,party and event rental companies,Lehigh Acres,6940
Lehigh Acres,party and event rental companies,2,,Enchanted Party Rentals,(239) 850-5670,unknown,unknown,unknown,"Physical Lehigh Acres address (3409 17th St W) listed in a neighbourhood business directory; no inventory list, reviews or scale indicator found",No service catalog surfaced — no evidence either way on whether they offer foam.,"A confirmed local name, address and phone, but nothing else. Cannot be scored as a partner without knowing what they carry. One call establishes whether they are active and foam-free.",https://nextdoor.com/pages/enchanted-party-rentals-lehigh-acres-fl/,party and event rental companies,Lehigh Acres,6953
Lehigh Acres,preschools and daycare centers,3,,Lehigh Child Care Center,(239) 369-5437,unknown,"Janina Renner (President), Uwe Renner (Vice President)",https://lehighchildcarecenter.com/,"CAPACITY 227 CHILDREN — the largest single-site capacity found in this city. Independent, owner-operated since 2000, 4.2/5 across 52 reviews. 1491 E Pointe Dr. Offers VPK, before/after school care and summer camp.","Summer camp confirmed; no specific parties, theme weeks or water days found.","227 children and 25 years of independent operation means a stable, privately-owned business without the subsidy dependence of the nonprofits here — the best budget profile among Lehigh's independent centers, with NAMED OWNERS to ask for. No event evidence, so the first call is discovery.",https://lehighchildcarecenter.com/,preschools and daycare centers,Lehigh Acres,6233
Lehigh Acres,preschools and daycare centers,3,,Open Doors Preschool of Lehigh Acres,(239) 303-1944 (corporate 239-778-1504),info@opendoorspreschool.com,unknown,https://opendoorspreschool.com/open-doors-preschool-lehigh-acres-fl/,"Markets itself as ""the largest nationally accredited early childhood education company in Lehigh Acres""; multi-site operator across Lehigh Acres, Fort Myers, Estero and Cape Coral since 2005; DCF licensed, Gold Seal and nationally accredited; 5280 Lee Blvd; summer camp for ages up to 11","Summer camp confirmed with outdoor play, arts and crafts and music, but NO themed weeks, water days or parties found.","Multi-site accreditation and a published email give real commercial standing, and the same operator is already recorded in Naples. But they run Early Head Start, School Readiness and VPK subsidy programmes, so a large share of families are subsidy-dependent — and no event culture was found. Discovery call.",https://opendoorspreschool.com/open-doors-preschool-lehigh-acres-fl/,preschools and daycare centers,Lehigh Acres,6220
Lehigh Acres,preschools and daycare centers,2,,Busy Bees Learning Center,(239) 368-0157,unknown,unknown,unknown (Facebook presence only),"A local mini-chain — 2-3 branded Lehigh Acres locations (4803 Lee Blvd, 5002 Lee Blvd, and a third referenced), but not corporate-backed","No party, theme-week or family-event evidence found.","Multiple local sites shows some scale, but no website, no discoverable events and no sign of a marketing budget. Low-priority call.",https://www.yelp.com/biz/busy-bees-learning-center-lehigh-acres,preschools and daycare centers,Lehigh Acres,6298
Lehigh Acres,preschools and daycare centers,2,,G. Weaver Hipps Early Learning Center (Child Care of Southwest Florida),(239) 600-6314 ext. 179 (enrollment 239-278-1002),unknown,unknown,https://ccswfl.org/learning-centers/g-weaver-hipps-early-learning-center/,"Opened 2024, co-located with G. Weaver Hipps Elementary (a Title I school) at 1270 Taylor Lane Extension; ages 6 weeks-5 years; part of Lee County Schools' VPK expansion",No camp parties or special events found; primarily early-learning and VPK rather than a school-age summer camp.,"District-affiliated and newly opened, but serves under-5s rather than the school-age camp audience foam needs, and carries the same subsidy-funded profile as its sister center.",https://ccswfl.org/learning-centers/g-weaver-hipps-early-learning-center/,preschools and daycare centers,Lehigh Acres,6259
Lehigh Acres,preschools and daycare centers,2,,Straight A's Preschool,(239) 368-2773,unknown,unknown,http://straightapreschool.com/,"Single location at 5580 8th St W, Suites 6 & 7; ages 12 months-12 years; bilingual; markets itself explicitly on ""affordable tuition""","No parties, theme weeks or family events found.","The affordability positioning is itself the signal — it tells you the parent base is price-sensitive, which caps discretionary spend. Age range to 12 is right; budget likely is not.",https://www.yelp.com/biz/straight-as-preschool-lehigh-acres,preschools and daycare centers,Lehigh Acres,6285
Lehigh Acres,preschools and daycare centers,2,,The Community Children's Center (Child Care of Southwest Florida),(239) 369-2220 (enrollment 239-278-1002),unknown,unknown,https://ccswfl.org/learning-centers/community-childrens-center-lehigh-acres/,"1260 Wings Way, Lehigh Acres; ages 6 weeks-8 years, M-F 6am-6pm. Part of Child Care of SWFL, a nonprofit running around ten centers across Fort Myers, Lehigh Acres and LaBelle.","No themed weeks, parties or family events found; programming focuses on Creative Curriculum, VPK and Head Start.","Scored down explicitly on BUDGET, not interest. Head Start and School Readiness funded — one reported grant was $90,804 from Lee County — which is institutional rather than discretionary money. The parent organization is already recorded in Fort Myers at fit 4; that is the better door.",https://ccswfl.org/learning-centers/community-childrens-center-lehigh-acres/,preschools and daycare centers,Lehigh Acres,6246
Lehigh Acres,preschools and daycare centers,2,,The Learning Village Preschool (Faith Lutheran),(239) 369-1361 (also 239-369-3411),unknown,unknown,https://faithlutheranla.org,"Capacity 70 children; church-affiliated, single site at 705 Leeland Heights Blvd E","No party, theme-week or water-day evidence found.","Small capacity tied to a congregation's budget rather than a corporate operator. Note the parent church, Faith Evangelical Lutheran, is separately recorded in the church category and is bilingual — the church may be the better conversation.",https://members.elcaschools.org/list/member/the-learning-village-preschool-3159,preschools and daycare centers,Lehigh Acres,6272
Lehigh Acres,preschools and daycare centers,1,,King's World Academy,unknown,unknown,unknown,unknown,"Licensed daycare at 3114 Lee Blvd, open 6am-6pm",No evidence of a distinct summer camp programme or any events — appears to be standard daycare.,Surfaced only as a same-street peer to Grace Community School. No verifiable contact route and no camp. Recorded to close the loop.,https://winnie.com/place/kings-world-academy-lehigh-acres,preschools and daycare centers,Lehigh Acres,6311
Lehigh Acres,schools and PTOs,3,,Mirror Lakes Elementary School,(239) 369-2200,unknown,school front office,https://mle.leeschools.net/,"~1,237 students, Pre-K-5. CONFIRMED TITLE I.","The only Lehigh Acres school with a named recurring event tradition surfacing in search — a ""Turkey Trot,"" referenced by a former student returning to run ""one last Turkey Trot."" Active PTA/PTO confirmed via the activities page. Current-year details unconfirmed.","Best school prospect in the city on evidence, and the only one with a named event. A Turkey Trot is a fun-run format that a foam finish suits. Title I funding route available.",https://mle.leeschools.net/our_students/activities___clubs,schools and PTOs,Lehigh Acres,6466
Lehigh Acres,schools and PTOs,2,,East Lee County High School,(239) 369-2932,unknown,school front office / athletics department,https://elc.leeschools.net/,"Public high school, mascot Jaguars. CONFIRMED TITLE I.","Active athletic and ticketing infrastructure confirmed (GoFan, Hudl, NFHS Network), but no PTSA or family-carnival event found.","High schools fit foam poorly through PTOs, but the athletics infrastructure is the alternative route — a team or club fundraiser rather than a family night. Approach boosters, not the PTO.",https://elc.leeschools.net/our_school/title_i,schools and PTOs,Lehigh Acres,6557
Lehigh Acres,schools and PTOs,2,,Harns Marsh Elementary School,(239) 690-1249,unknown,school front office,https://hme.leeschools.net/,"~989 students, Pre-K-5. CONFIRMED TITLE I.",Active Facebook presence but no specific named event confirmed.,Title I elementary in the right age band with an active social presence — the events likely live on Facebook rather than the school site.,https://hme.leeschools.net/,schools and PTOs,Lehigh Acres,6518
Lehigh Acres,schools and PTOs,2,,Harns Marsh Middle School,(239) 690-2025,unknown,school front office,https://hmm.leeschools.net/,"~1,316 students, grades 6-8 (Gifted & Talented, Cambridge International)",Reported to have an active PTA/PTO; no specific event confirmed.,"Large middle school with a confirmed parent group. Middle-school age skews older than ideal, but field day and end-of-year formats still work.",https://hmm.leeschools.net/,schools and PTOs,Lehigh Acres,6544
Lehigh Acres,schools and PTOs,2,,Lehigh Elementary School,(239) 369-2477,unknown,school front office,https://lhl.leeschools.net/,"~1,207 students, Pre-K-5. CONFIRMED TITLE I with a ""Our Families"" parent-engagement section.","Title I parent-engagement programming referenced, but no specific named PTO event confirmed.",A named parent-engagement section is exactly where Title I family-event money sits. Ask for the Title I coordinator rather than the PTO.,https://lhl.leeschools.net/,schools and PTOs,Lehigh Acres,6505
Lehigh Acres,schools and PTOs,2,,Sunshine Elementary School,(239) 369-5836,unknown,school front office,https://sun.leeschools.net/,"~1,456 students, Pre-K-5. CONFIRMED TITLE I.","PTO referenced on district pages; no specific named event confirmed. Local bounce-house vendors explicitly market to ""Lehigh Acres schools,"" implying rental events do happen locally.",Large Title I elementary in the right age band. That local inflatable vendors advertise to Lehigh schools is indirect evidence the category buys — just not published.,https://sun.leeschools.net/,schools and PTOs,Lehigh Acres,6492
Lehigh Acres,schools and PTOs,2,,Tortuga Preserve Elementary School,(239) 693-5023,unknown,school front office,https://tpe.leeschools.net/,"~1,135 students, Pre-K-5. CONFIRMED TITLE I.",No specific named recurring event confirmed.,"Another large Title I elementary. Same profile, same approach — call the office and ask about field day and family nights.",https://tpe.leeschools.net/our_school/title_i,schools and PTOs,Lehigh Acres,6531
Lehigh Acres,schools and PTOs,2,,Veterans Park Academy for the Arts,(239) 303-3003,unknown,school front office,https://vpa.leeschools.net/,"~1,996 STUDENTS — the largest school in this research. Pre-K-8 magnet (Gifted & Talented, Cambridge International). CONFIRMED TITLE I.","Title I and a PTO are confirmed, but no school-run event was verified. IMPORTANT: the ""Veterans Park Fall Festival"" found in search is a LEE COUNTY PARKS event at the nearby public park, NOT this school's event — do not conflate the two.","Nearly 2,000 students in one Pre-K-8 school is the single largest concentration of children in this research, and an arts magnet runs showcases. The evidence gap is the web presence, not the opportunity. Highest-value call in the category.",https://vpa.leeschools.net/our_school/title_i,schools and PTOs,Lehigh Acres,6479
Lehigh Acres,schools and PTOs,1,,Lehigh Acres Middle School,(239) 369-6108,unknown,school front office,https://lhm.leeschools.net/,"~1,540 students, grades 6-8; the first AVID-certified middle school in Lee County",No PTSA or named family event confirmed.,Very large but no parent group or event evidence surfaced at all. Lower priority than the elementaries.,https://lhm.leeschools.net/,schools and PTOs,Lehigh Acres,6570
Lehigh Acres,schools and PTOs,1,,Lehigh Senior High School,unknown,unknown,school front office,https://lsh.leeschools.net/,"Public high school, mascot ""Lightning""","No PTSA, booster club or family-event evidence confirmed. NOTE: a ""Yellow Jackets"" booster club surfaced in search but that mascot matches neither Lehigh high school — excluded as a likely same-name mismatch.","No parent group, no events, no published phone. Recorded to close the loop.",https://lsh.leeschools.net/,schools and PTOs,Lehigh Acres,6583
Lehigh Acres,summer and day camps,5,,Grace Community School — Lehigh Acres,(239) 368-3820,lehighacres@gracecommunityschools.com,unknown,https://www.gracecommunityschools.com/locations/lehigh-acres,"3732 Lee Blvd, Lehigh Acres; operating since 1986; ages 1-11 with full-day Pre-K, before/after care and summer camp. Multi-site SWFL operator.","Published summer camp with weekly themes, dress-up days, BOUNCE HOUSES and ""WATER WEDNESDAYS,"" plus karate, dance and art add-ons. Grace also runs a company-wide ""Preschool Theme Weeks"" enrichment product, confirming this is a corporate programme rather than one campus improvising.","FIFTH CONSECUTIVE CITY AT FIT 5, and this campus has what none of the others did — A DIRECT CAMPUS EMAIL. Grace is now confirmed at 4-5 in Fort Myers, Cape Coral, Naples, Bonita Springs and Lehigh Acres, with the same published Water Wednesdays and bounce houses. Corporate budget insulates it from local income levels. This remains the single strongest multi-site account in the entire file.",https://pages.gracecommunityschools.com/summer-camp/,summer and day camps,Lehigh Acres,6176
Lehigh Acres,summer and day camps,4,,Boys & Girls Club of Lee County — Lehigh Acres,(239) 672-0925 (Wings Way club); (239) 413-6381 (Gunnery Rd school-based club); registration (239) 334-1886,unknown,unknown,https://bgclee.org/locations/lehigh-acres/,"TWO Lehigh Acres sites — a community club at 1262 Wings Way Unit 201 and a school-based club at 801 Gunnery Rd N. Part of a multi-site nonprofit funded by grants, corporate giving and United Way.","2026 summer programming includes field trips, STEM projects, team-building, TALENT SHOWS and guest speakers; summer hours 7:30am-6pm.","THE FUNDING MODEL IS THE POINT. Grant and United Way funded, so its budget does not depend on local family income — the central weakness of most Lehigh Acres prospects. Two sites in this city, and the same organization already recorded in Fort Myers and Cape Coral. One relationship, many sites.",https://bgclee.org/locations/lehigh-acres/,summer and day camps,Lehigh Acres,6189
Lehigh Acres,summer and day camps,3,,Veterans Park Summer Camp (LEE COUNTY),(239) 533-7530 (park); (239) 533-7275 (county parks),leeparks@leegov.com,Lee County Parks & Recreation,https://www.leegov.com/parks/programs/summer,"Eight-week Traditional (K-5) and Middle School (6-8) camps, June 8 - Aug 2 2026, at 55 Homestead Road S; $85 per week per child; requires a lifetime facility membership to register, the same structure as Estero and Wa-Ke Hatchee","Long camp season with indoor/outdoor activities, arts and crafts, athletics and ""special speakers"" — the guest-speaker slot is where an outside provider fits.","A funded county programme with eight bookable weeks, but $85/week per camper signals a tight per-activity budget. PITCH THE CLASSIC PACKAGE HERE, not Commercial. Same county department already registered from the Fort Myers round.",https://www.leegov.com/parks/centers/veterans,summer and day camps,Lehigh Acres,6202
Fort Myers Beach,birthday party venues,4,,Smugglers Cove Adventure Golf,239-466-5855,unknown,unknown,https://www.smugglersgolf.com,"Adventure mini-golf attraction at 17450 San Carlos Blvd, zip 33931. Reviews and listings active through 2026, indicating continuous operation straight through the storms.","The strongest explicit birthday signal found in this city — a dedicated **""Birthday Package""** page plus a ""Group Outings/Parties"" program with a reservable party area, deposit-based booking and per-person pricing.","A business that already sells birthday parties, with a **paved and turf party area rather than beach sand** — the physical fit most of this island cannot offer. Boundary caveat: the 33931 mailing address is Fort Myers Beach, but 17450 San Carlos Blvd sits on San Carlos Island in unincorporated Lee County, outside the incorporated Town. Still squarely in the service area and worth calling; just don't count it as Estero Island proper.",https://www.smugglersgolf.com/birthday-package ; https://www.smugglersgolf.com/parties-groups ; https://www.fortmyersbeachfl.gov/DocumentCenter/View/17852/Charter--REVISED-w-links,birthday party venues,Fort Myers Beach (San Carlos Island — see boundary note),7424
Fort Myers Beach,breweries and food truck parks that host family events,3,,Doc Ford's Rum Bar & Grille (Fort Myers Beach),unknown,unknown,unknown,https://docfords.com/fort-myers-beach/,"Waterfront patio on Estero Bay, accessible by car or boat. Reopened after Ian; a long-running island fixture.",Explicitly markets a family-friendly setting with a kids menu for 12 and under and generous kids' portions. Live entertainment most days or nights. States it can host private events. No dedicated outdoor play area.,"Confirmed open, explicitly family-oriented, and it says outright that it hosts private events — a plausible target for a private or group booking add-on. No phone number surfaced in research, so start from the website. Categorical fit is loose: a restaurant, not a brewery or truck park.",https://docfords.com/fort-myers-beach/ ; https://www.mustdo.com/fl/fort-myers-beach-sanibel-captiva-islands/dining/doc-fords-rum-bar-grille/,breweries and food truck parks that host family events (waterfront restaurant and bar),Fort Myers Beach (San Carlos Island / Estero Bay — see boundary note),7685
Fort Myers Beach,breweries and food truck parks that host family events,3,,Smokin' Oyster Brewery (S.O.B.),(239) 373-4115,unknown,unknown; reopened under new ownership post-Ian,unknown direct URL (Chamber listing: fortmyersbeach.org/member/smokin-oyster-brewery/; Facebook: facebook.com/smokinoysterbrewery),"340 Old San Carlos Blvd. **The only actual brewery on the island.** Storm surge went past the rafters in Ian; reopened Dec 2024 with a grand reopening celebration May 16, 2025. Mostly open-air covered bar with porch seating.",Live entertainment on the outside porch is a long-running house tradition. Casual come-as-you-are beach atmosphere. No dedicated kids' area and no published family events calendar.,"Confirmed open, genuinely a brewery, with real outdoor space and regular live entertainment — but the vibe is dive bar rather than structured family venue. Better suited to adult group bookings or a casual outdoor event than a kids' party.",https://www.winknews.com/news/lee/fort-myers-beach-brewery-reopens-after-hurricane-ian-devastation/article_6664dec3-5dea-402f-aed7-27a2afe90d43.html ; https://www.fortmyersbeach.org/member/smokin-oyster-brewery/,breweries and food truck parks that host family events,Fort Myers Beach,7659
Fort Myers Beach,breweries and food truck parks that host family events,3,,Yucatan Beach Stand Bar & Grill,(239) 333-4386,unknown,unknown,https://yucatanbeachstand.com/events/,"250 Old San Carlos Blvd. Outdoor patio with swing seats, casual tiki-bar and island-fare restaurant, operating for decades before and after Ian, confirmed running in 2026.","Live music Fri–Mon at the ""Swing Bar,"" daily happy hour, and a **maintained public events page**. Multiple sources describe it as comfortable for bringing children. Participates in the Island Hopper Songwriter Festival, Sept 25–27, 2026.","Genuinely family-comfortable outdoor space with a live, actively maintained events calendar — the calendar is what lifts it above the other bars. It is a bar and grill rather than a brewery or food truck park, so the categorical fit is loose, but as a real prospect it is a solid secondary call.",https://yucatanbeachstand.com/events/ ; https://www.keywestexpress.net/prepare-and-go/fort-myers-beach-restaurants/yucatan-beach-stand,breweries and food truck parks that host family events (beach bar and grill),Fort Myers Beach,7672
Fort Myers Beach,breweries and food truck parks that host family events,2,not open yet — re-check,Access 26 Family Food Truck Park — NOT YET OPEN,unknown,unknown,"Dan Myers, owner/developer, with Jamie Hotka; general contractor Stevens Construction",http://access26.com/ (pre-launch; features PDF at access26.com/features.pdf),"2500 Estero Blvd at Beach Access 26. Five food truck vendor slots (vendors not yet announced) around a two-story 3,000 sq ft central building with a bar, covered seating, Manny's Scoops ice cream shop and retail space, plus a 569 sq ft comfort center with restrooms and outdoor showers, and a guest parking lot.","**None yet — it has not opened.** Groundbreaking was June 8, 2026; September 2026 sources still describe it as under construction with a target opening of December 2026 or January 2027. What exists is design intent, and it is unusually good design intent: an artificial turf play area for kids, a curbside table rail, three shade canvas structures and direct beach access. The owner has said the concept was built to rehouse mom-and-pop restaurants displaced by Ian.","**Scored 2 strictly under the project rule** — no evidence of events actually run means a cap of 2, and this venue has run none because it does not exist yet. Read the score as procedural, not as a judgment on the lead. On the merits this is the best future prospect in Fort Myers Beach: a purpose-built family food truck park with an artificial turf play area, shade and beach access, which is a near-perfect foam venue. **Highest-priority re-check on the island — call back Nov/Dec 2026** to catch the opening and get a real phone and email before anyone else does.",https://www.gulfshorebusiness.com/gb-daily/access-26-food-truck-park-breaks-ground-on-fort-myers-beach/article_3f1c06cd-63a1-43f2-a5d9-6ba9d6c026ab.html ; https://www.fortmyersbeachtalk.com/news/community-news/2026/06/food-truck-park-breaks-ground/ ; https://www.stevensconstructioninc.com/stevens-construction-begins-access-26-family-food-truck-park/,breweries and food truck parks that host family events,Fort Myers Beach,7646
Fort Myers Beach,breweries and food truck parks that host family events,2,,Petey's Upper Deck (at Matanzas on the Bay),unknown,unknown,unknown,https://matanzasonthebay.com/peteys-upper-deck/,Second-floor bar with waterfront and boat access at 416 Crescent St.,"Nightly live music. Anecdotal mentions of staff making a fuss of kids and pets, but no structured family programming or events calendar.","Open with waterfront outdoor seating and live entertainment, but the family evidence is informal and second-hand, and a second-floor deck is a poor foam surface. Low priority.",https://matanzasonthebay.com/peteys-upper-deck/ ; https://wanderlog.com/place/details/9660192/peteys-upper-deck-bar,breweries and food truck parks that host family events (bar),Fort Myers Beach,7711
Fort Myers Beach,breweries and food truck parks that host family events,2,,The Beach Bar,unknown,unknown,unknown,unknown confirmed URL (Bandsintown: bandsintown.com/v/10248994-the-beach-bar),"Feet-in-the-sand outdoor tables directly on the Gulf. **Reopened July 4, 2025** after being destroyed by Ian.","Heavy ongoing live-music schedule booked through 2026–2027, but no kids programming and no family framing — a live-music, adult-leaning beach bar.","Confirmed reopened with outdoor space, but no family signal and the space is sand. Low priority.",https://www.businessobserverfl.com/news/2025/jul/07/fort-myers-beachs-new-beach-bar-opens/ ; https://www.bandsintown.com/v/10248994-the-beach-bar,breweries and food truck parks that host family events (beach bar),Fort Myers Beach,7698
Fort Myers Beach,church youth programs,2,,St. Peter Lutheran Church,(239) 463-4251,stpeterfmb@gmail.com,unknown,https://www.stpeterfmb.com/,"Small congregation, ~50 years on the island, at 3751 Estero Blvd. Weekly Sunday service 9:00 AM. Building fully renovated and rededicated by Bishop Pedro Suarez on Nov 23, 2025, after 2.5 years of worshipping in a tent in the parking lot.","None found specific to youth. The site references education programs ""for all ages,"" implying Sunday school, but no dated youth event, VBS, or confirmation schedule could be verified. Hosted an adult mental health support group during recovery.","Verified operating with a rebuilt building and good public contact info, but capped at 2 under the no-event-evidence rule. The Nov 2025 rededication suggests a congregation in a celebrating, rebuilding mood — worth one call to ask whether they run anything for children.",https://www.stpeterfmb.com/contact ; https://www.winknews.com/fort-myers-beach-church-reopens-3-years-after-hurricane-ian-devastation,church youth programs,Fort Myers Beach,7187
Fort Myers Beach,church youth programs,2,,St. Raphael's Church (Episcopal),unknown,unknown,Mother Gail Tomei,https://www.straphaelschurch.org/,"60+ year presence on the island, 5601 Williams Dr. Sanctuary took roughly 7 feet of floodwater in Ian, was fully renovated with hurricane-ready features, and reopened to a packed congregation around Oct 2025. Sunday service 10:00 AM.",None found for youth or children. An adult Wednesday Zoom Bible study and informal neighborhood get-togethers are the only programming located.,"Real, rebuilt, operating congregation, but no youth evidence and no phone or email surfaced — weakest contact data of the three. Do not confuse with St. Raphael Catholic Church and its Life Teen program, which is a different parish elsewhere and was excluded.",https://www.straphaelschurch.org/about-us ; https://www.winknews.com/fort-myers-beach-church-reopens-3-years-after-hurricane-ian-devastation,church youth programs,Fort Myers Beach,7200
Fort Myers Beach,church youth programs,1,,Beach Baptist Church,(239) 463-6452,unknown,Pastor Shawn Critser; Pastor Mallie,https://beachbaptist.org/,"Nearly 4-acre parcel at 130 Connecticut St, but the church building was demolished in 2023/24 after Ian damage. Town Council approved only the FIRST reading of a development order for a combined church and workforce-housing rebuild in Oct 2025, with a second hearing set for Nov 3, 2025. The congregation describes itself as ""currently scattered, yet united,"" meeting online and at pop-up in-person locations announced via social media.","Pre-Ian and early-recovery mentions of youth events, a food pantry and a fair-trade coffee shop, but nothing current (2025–2026) could be verified.","**No standing building on the island right now.** The congregation and the land are real and the rebuild is moving through approvals, but there is no physical campus to host anything on. Recorded so the lead is not lost — re-check once the rebuild completes.",https://www.fortmyersbeachtalk.com/news/community-news/2025/10/council-moves-forward-beach-baptist-rebuild-and-residential-home-development-plans/ ; https://beachbaptist.org/,church youth programs,Fort Myers Beach,7213
Fort Myers Beach,country clubs,5,,Margaritaville Beach Resort Fort Myers Beach,239-899-4001 (front desk); **239-899-4068 (events and sales)**,sales@margaritavilleftmyersbeachresort.com,"unknown by name; ""Fins Up! Beach Club"" is the branded family activity zone",https://www.margaritavilleresorts.com/margaritaville-beach-resort-fort-myers-beach,"The largest post-Ian new build on the island, 251 Crescent St — opened Dec 2023, fully back online Oct 2024 after Milton. 254 guestrooms and suites plus the ""One Particular Harbour"" condominium tower. Multiple dining venues, a dedicated events sales line, and event capacity up to 150 guests in the Compass Rose Ballroom plus Sunset Terrace.","Very strong and current. Recurring weekly family programming — Lost Shaker of Salt scavenger hunt (Wed/Sat), Seashell Discovery Beach Walk (Thu 9 AM), Sunday cornhole tournament, weekly trivia/karaoke/bingo at Lah De Dah Beach Bar. Paid kids' cabanas for ages 3–12 at $12. Events are stated as open to the public, not just hotel guests. Dedicated Meetings & Events team with beachfront event spaces.","Newest, largest and best-staffed property on the island, with a professional events team reachable on a direct line and confirmed 2025–2026 family programming. Critically, the **Sunset Terrace and Fins Up! pool deck are paved hardscape, not sand** — pitch those specifically. A $7,500 F&B minimum is cited for evening events, so the realistic play is a foam add-on to an already-booked private event or a resort-run family day, not a standalone booking.",https://www.margaritavilleresorts.com/margaritaville-beach-resort-fort-myers-beach/events ; https://www.margaritavilleresorts.com/margaritaville-beach-resort-fort-myers-beach/things-to-do/resort-activities ; https://prioritymarketing.com/margaritaville-beach-resort-fort-myers-beach-announces-full-reopening/,country clubs (beach resort with kids' club),Fort Myers Beach,7312
